name,gender,nationality,nationalityID,birth
Dagmar Roth-Behrendt,female,Germany,Q183,1953
Carol Mendelsohn,female,United States,Q30,1951
Karolína Peake,female,Czech Republic,Q213,1975
Ingrid Fickler,female,Germany,Q183,1940
Monisha Kaltenborn,female,India,Q668,1971
Christine Haderthauer,female,Germany,Q183,1962
Mona Keijzer,female,Kingdom of the Netherlands,Q29999,1968
Luise Schapp,female,Germany,Q183,1912
Carmen Lúcia,female,Brazil,Q155,1954
Anja Weisgerber,female,Germany,Q183,1976
Dagmar Wöhrl,female,Germany,Q183,1954
Angelika Niebler,female,Germany,Q183,1963
Seyran Ateş,female,Turkey,Q43,1963
Kathrin Giese,female,Germany,Q183,1961
Franziska Drohsel,female,Germany,Q183,1980
Barbara Lochbihler,female,Germany,Q183,1959
Liudmyla Denisova,female,Ukraine,Q212,1960
Sylvia Stolz,female,Germany,Q183,1963
Noga Wiesel,female,Israel,Q801,1969
Nettie Cronise Lutes,female,United States,Q30,1843
Neta Ziv,female,Israel,Q801,1957
Nella Cotrupi,female,Canada,Q16,1953
Ngô Đình Lệ Quyên,female,Vietnam,Q881,1959
Nia Gill,female,United States,Q30,1948
Robin E. Hudson,female,United States,Q30,1952
Robin J. Cauthron,female,United States,Q30,1950
Robin L. Webb,female,United States,Q30,1960
Manuela Esperanza García Cochagne,female,Peru,Q419,1957
Manuela George-Izunwa,female,Nigeria,Q1033,1974
Robin Belcher,female,United States,Q30,1976
Nicole Stelle Garnett,female,United States,Q30,1970
Nikki Dryden,female,United States,Q30,1975
Nicole Nason,female,United States,Q30,1970
Margaret Quirk,female,Australia,Q408,1957
Margaret Richardson,female,United States,Q30,1943
Margaret Workman,female,United States,Q30,1947
Margarett Best,female,Canada,Q16,1958
Margery Bronster,female,United States,Q30,1957
Margo Kingston,female,Australia,Q408,1959
Robin Davis,female,United States,Q30,1956
Robin S. Rosenbaum,female,United States,Q30,1966
Robin Sax,female,United States,Q30,1972
Michal Shalev,female,Israel,Q801,1962
Margaret B. Seymour,female,United States,Q30,1947
Nitza I. Quiñones Alejandro,female,United States,Q30,1951
Njoki Susanna Ndung'u,female,Kenya,Q114,1965
Yael Almog,female,Israel,Q801,1968
Margaret Kidd,female,United Kingdom,Q145,1900
Margaret M. Morrow,female,United States,Q30,1950
Margaret Mountford,female,United Kingdom,Q145,1951
Margaret Ng,female,United Kingdom,Q145,1948
Nilda Pedrosa,female,United States,Q30,1974
Sue Bell Cobb,female,United States,Q30,1956
Sue E. Myerscough,female,United States,Q30,1951
Sue Ellen Wooldridge,female,United States,Q30,1961
Sue Lewis Robinson,female,United States,Q30,1952
Rahui Katene,female,New Zealand,Q664,1950
Margaret Battye,female,Australia,Q408,1909
Margaret Beazley,female,Australia,Q408,1951
Margaret Brent,female,United States,Q30,1601
Margaret Bush Wilson,female,United States,Q30,1919
Margaret Campbell,female,Canada,Q16,1912
Marcia A. Crone,female,United States,Q30,1952
Marcia Anderson,female,United States,Q30,1958
Nimfa C. Vilches,female,Philippines,Q928,1956
Nina Gershon,female,United States,Q30,1940
Nina Shea,female,United States,Q30,1953
Ninfa Segarra,female,United States,Q30,1950
Marcia G. Cooke,female,United States,Q30,1954
Marcia Morales Howard,female,United States,Q30,1965
Marcia S. Krieger,female,United States,Q30,1954
Marie Elise Gbedo,female,Benin,Q962,1954
Marie Bignold,female,Australia,Q408,1927
Marie Byles,female,Australia,Q408,1900
Margaret Catharine Rodgers,female,United States,Q30,1964
Margaret Chiara,female,United States,Q30,1956
Margaret Chutich,female,United States,Q30,1958
Margaret H. Marshall,female,United States,Q30,1944
Margaret J. Vergeront,female,United States,Q30,1946
Leni Robredo,female,Philippines,Q928,1960
Maria Lopez,female,United States,Q30,1953
Maria A. Pallante,female,United States,Q30,1964
Marcia Clark,female,United States,Q30,1953
Romy Schmidt,female,Chile,Q298,1965
Susan McGreivy,female,United States,Q30,1939
Susan H. Black,female,United States,Q30,1943
Margo Kitsy Brodie,female,United States,Q30,1966
Margo Schlanger,female,United States,Q30,1967
Margot Botsford,female,United States,Q30,1947
Marguerite Rawalt,female,United States,Q30,1895
Mari Matsuda,female,United States,Q30,1956
Susan Bysiewicz,female,United States,Q30,1961
Susan C. Bucklew,female,United States,Q30,1942
Susan Christine O'Meara Getzendanner,female,United States,Q30,1939
Susan Combs,female,United States,Q30,1945
Noemí Rial,female,Argentina,Q414,1947
Noma Gurich,female,United States,Q30,1952
Sunny Hostin,female,United States,Q30,1968
Susan B. Loving,female,United States,Q30,1950
Susan Bayh,female,United States,Q30,1959
Susan Liebeler,female,United States,Q30,1942
Susan M. Leeson,female,United States,Q30,1946
Susan M. Moss,female,United States,Q30,1969
Susan Oki Mollway,female,United States,Q30,1950
Susan Owens Hickey,female,United States,Q30,1955
Susan Owens,female,United States,Q30,1949
Susan Davis Wigenton,female,United States,Q30,1962
Susan Eng,female,Canada,Q16,1952
Susan Estrich,female,United States,Q30,1952
Susan Filan,female,United States,Q30,1959
Susan Glazebrook,female,New Zealand,Q664,1956
Noriah Kasnon,female,Malaysia,Q833,1964
Norica Nicolai,female,Romania,Q218,1958
Maria Zuchowicz,female,Poland,Q36,1930
Rohini Salian,female,India,Q668,1982
Randi Gustad,female,Norway,Q20,1977
Ana Tereza Basilio,female,Brazil,Q155,1967
Corinne Herrmann,female,France,Q142,1962
Amiya Kumari Padhi,female,Dominion of India,Q1775277,1933
Sofia Amoddio,female,Italy,Q38,1964
Lee Min-ah,female,South Korea,Q884,1959
Olga Alkalaj,female,Kingdom of Yugoslavia,Q191077,1907
Astrid Prašnikar,female,Slovenia,Q215,1966
Elma Salinas Ender,female,United States,Q30,1953
Jannatul Ferdoush Peya,female,Bangladesh,Q902,1991
María Chacón Rendón,female,Bolivia,Q750,1976
Farida Labidi,female,Tunisia,Q948,1968
Fattoum Lassoued,female,Tunisia,Q948,1976
Joana Maria Camps Bosch,female,Spain,Q29,1965
Liisa Kauppinen,female,Finland,Q33,1939
Martha Vázquez,female,United States,Q30,1953
Barbara Fleischauer,female,United States,Q30,1953
Beth Labson Freeman,female,United States,Q30,1953
Barbara Hervey,female,United States,Q30,1953
Margaret McMurdo,female,Australia,Q408,1954
Vilma Cecilia Morales,female,Honduras,Q783,1954
Meta Vesel Valentinčič,female,Slovenia,Q215,1951
Pamela L. Reeves,female,United States,Q30,1954
Sharon Williams,female,United States,Q30,1951
Nancy Zeelenberg,female,Kingdom of the Netherlands,Q29999,1903
Ellen Lee,female,Singapore,Q334,1957
Bruce Howe Hendricks,female,United States,Q30,1957
Jackie Lacey,female,United States,Q30,1957
Inken Baxmeier,female,Germany,Q183,1988
Nives Marinšek,female,Slovenia,Q215,1957
G. Rohini,female,India,Q668,1955
Maja Stadler-Euler,female,Germany,Q183,1941
Loretta Ortíz Ahlf,female,Mexico,Q96,1955
Vicki Been,female,United States,Q30,1956
Suzan Seçkiner,female,Turkey,Q43,1966
Alison Renee Lee,female,United States,Q30,1958
Judith Ellen Levy,female,United States,Q30,1958
Nicole Schneiders,female,Germany,Q183,1979
Sheila Abed,female,Paraguay,Q733,1901
Iris Vianey Mendoza,female,Mexico,Q96,1981
Zia Mody,female,India,Q668,1956
Hope Mwesigye,female,Uganda,Q1036,1956
Victoria Sharp,female,United Kingdom,Q145,1956
Fatma Sevinç Düşünsel,female,Turkey,Q43,1926
Gülçin Çaylıgil,female,Turkey,Q43,1925
Lyubov Sobol,female,Russia,Q159,1987
Sharon Treat,female,United States,Q30,1956
Patricia Holmes,female,Australia,Q408,2000
Theodora Tzakri,female,Greece,Q41,1970
Raja Eleena,female,Malaysia,Q833,1960
Vania Kohli,female,Switzerland,Q39,1959
Waltraud Deeg,female,Italy,Q38,1972
Rosanna Filippin,female,Italy,Q38,1962
Erika Stefani,female,Italy,Q38,1971
Anne Gust Brown,female,United States,Q30,1958
Mirna Camacho Pedrero,female,Mexico,Q96,1959
Luo Ying-shay,female,Taiwan,Q865,1951
Monika Šimůnková,female,Czech Republic,Q213,1972
Laura Duffy,female,United States,Q30,1962
Zoe Konstantopoulou,female,Greece,Q41,1976
Hildegard Damerius,female,German Democratic Republic,Q16957,1910
Linda Vivienne Parker,female,United States,Q30,1958
Susan P. Watters,female,United States,Q30,1958
Deborah Burrows,female,Australia,Q408,1959
Gail Chasey,female,United States,Q30,1944
Taghreed Hikmat,female,Jordan,Q810,1945
Laura Thielen,female,United States,Q30,1961
Elisa Stephens,female,United States,Q30,1959
Ann E. Carlson,female,United States,Q30,1960
Alissa Keny-Guyer,female,United States,Q30,1959
Nina Davuluri,female,United States,Q30,1989
Aminatta N'gum,female,The Gambia,Q1005,1953
María Kóllia-Tsarouchá,female,Greece,Q41,1958
Staci Michelle Yandle,female,United States,Q30,1961
Beth Bloom,female,United States,Q30,1962
Tanya S. Chutkan,female,United States,Q30,1962
Landya B. McCafferty,female,United States,Q30,1962
Sabine Sütterlin-Waack,female,Germany,Q183,1958
Sally Gary,female,United States,Q30,1961
Abigail Binay,female,Philippines,Q928,1975
Debra M. Brown,female,United States,Q30,1963
Marlene Caride,female,United States,Q30,1963
Jeannette Chong-Aruldoss,female,Singapore,Q334,1963
Lisa Torraco,female,United States,Q30,1962
Gwen Graham,female,United States,Q30,1963
Tecla San Andres Ziga,female,Philippines,Q928,1906
M. Hannah Lauck,female,United States,Q30,1963
Beatrix von Storch,female,Germany,Q183,1971
Maria Sachs,female,United States,Q30,1949
Izabela Martsinovich,female,Soviet Union,Q15180,1927
Isabel Vericat,female,Mexico,Q96,1970
Lotika Sarkar,female,Dominion of India,Q1775277,1923
Randi Weingarten,female,United States,Q30,1957
Marie Louise Bottineau Baldwin,female,United States,Q30,1863
Marie Tehan,female,Australia,Q408,1940
Marilla Ricker,female,United States,Q30,1840
Marilou McPhedran,female,Canada,Q16,1951
Marilyn Hall Patel,female,United States,Q30,1938
Marilyn Jean Kelly,female,United States,Q30,1938
Susan Illston,female,United States,Q30,1948
Susan J. Dlott,female,United States,Q30,1949
Susan L. Burke,female,United States,Q30,1962
Susan L. Carney,female,United States,Q30,1951
Rashida Tlaib,female,United States,Q30,1976
Susie Morgan,female,United States,Q30,1953
Susmita Bauri,female,India,Q668,1975
Suzanne Anton,female,Canada,Q16,1952
RonNell Andersen Jones,female,United States,Q30,1901
Suzanne B. Conlon,female,United States,Q30,1939
Suzanne Finstad,female,United States,Q30,1955
Suzanne Haik Terrell,female,United States,Q30,1954
Suzanne Nora Johnson,female,United States,Q30,1957
Suzanne Reynolds,female,United States,Q30,1949
Marilyn L. Huff,female,United States,Q30,1951
Marilyn Milian,female,United States,Q30,1961
Marilyn Skoglund,female,United States,Q30,1946
Marina Marmolejo,female,United States,Q30,1971
Norma Holloway Johnson,female,United States,Q30,1932
Norma Paulus,female,United States,Q30,1933
Nora Barry Fischer,female,United States,Q30,1951
Nora Margaret Manella,female,United States,Q30,1951
Rose Bird,female,United States,Q30,1936
Rose Namayanja,female,Uganda,Q1036,1975
Rosemary Barkett,female,Mexico,Q96,1939
Rosemary Gillespie,female,Australia,Q408,1941
Mariana Pfaelzer,female,United States,Q30,1926
Marianne Lamont Horinko,female,United States,Q30,1961
Norma V. Cantu,female,United States,Q30,1954
Norma Zarky,female,United States,Q30,1917
Susan P. Graber,female,United States,Q30,1949
Susan P. Crawford,female,United States,Q30,1963
Susan Phillips Read,female,United States,Q30,1947
Susan Reed,female,United States,Q30,1950
Marisa Demeo,female,United States,Q30,1966
Mariyana Kancheva,female,Bulgaria,Q219,1958
Marjorie Cohn,female,United States,Q30,1948
Marjorie Heins,female,United States,Q30,1946
Marjorie Liu,female,United States,Q30,1979
Rina Pridor,female,Israel,Q801,1940
Olga Grey,female,United States,Q30,1896
Sylvia Bacon,female,United States,Q30,1931
Sylvia H. Rambo,female,United States,Q30,1936
Sylvia Pressler,female,United States,Q30,1934
Sylvia Tamale,female,Uganda,Q1036,1962
Kel Calderón,female,Chile,Q298,1991
Susan Richard Nelson,female,United States,Q30,1952
Susan R. Bolton,female,United States,Q30,1951
Susan Roosevelt Weld,female,United States,Q30,1948
Susan Thomases,female,United States,Q30,1944
Susan Webber Wright,female,United States,Q30,1948
Sybil Moses,female,United States,Q30,1939
Tammy Jih,female,United States,Q30,1982
Tani Cantil-Sakauye,female,United States,Q30,1959
Rosanna M. Peterson,female,United States,Q30,1951
Rosario Manalo,female,Philippines,Q928,1935
Rosario Silva de Lapuerta,female,Spain,Q29,1954
Val Sim,female,New Zealand,Q664,1954
Roni Lynn Deutch,female,United States,Q30,1963
Ronnie Abrams,female,United States,Q30,1968
Olga Murray,female,United States,Q30,1925
Omasan Buwa,female,Nigeria,Q1033,1960
Sylvia A. Law,female,United States,Q30,1942
Rosa Brooks,female,United States,Q30,1970
Rosa Florián,female,Peru,Q419,1969
Rosa Peris Cervera,female,Spain,Q29,1969
Rosalie Wahl,female,United States,Q30,1924
Rosalinda Asuncion Vicente,female,Philippines,Q928,1943
Rosaline Bozimo,female,Nigeria,Q1033,1946
Rosemary M. Collyer,female,United States,Q30,1945
Rosemary Márquez,female,United States,Q30,1968
Rosemary Nelson,female,United Kingdom,Q145,1958
Orinda Dale Evans,female,United States,Q30,1943
Valerie Barsom,female,United States,Q30,1960
Valerie Baker Fairbank,female,United States,Q30,1949
Sónia Araújo,female,Portugal,Q45,1970
Tammara Billik,female,United States,Q30,1962
Nuraliza Osman,female,Singapore,Q334,1977
Roxanne Wilson,female,United States,Q30,1979
Rebecca Love Kourlis,female,United States,Q30,1952
Rebecca R. Pallmeyer,female,United States,Q30,1954
Rebecca White Berch,female,United States,Q30,1951
Tena Campbell,female,United States,Q30,1944
Teo Nie Ching,female,Malaysia,Q833,1981
Raynell Andreychuk,female,Canada,Q16,1944
Vanessa Gilmore,female,United States,Q30,1956
Vanessa Goodwin,female,Australia,Q408,1969
Vanessa Lynne Bryant,female,United States,Q30,1954
Vanessa Ruiz,female,United States,Q30,1950
Valerie E. Caproni,female,United States,Q30,1955
Valerie L. Baldwin,female,United States,Q30,1961
Valeriya Lutkovska,female,Ukraine,Q212,1972
Elsa Canchaya,female,Peru,Q419,1966
Elsbeth Levy Bothe,female,United States,Q30,1927
Elsie Bowerman,female,United Kingdom,Q145,1889
Elsie Leung,female,People's Republic of China,Q148,1939
Elyn Saks,female,United States,Q30,1955
Martha Hilda González Calderón,female,Mexico,Q96,1965
Claudia Nogueira,female,Chile,Q298,1969
Hanna Tetteh,female,Ghana,Q117,1967
Hannah Yeoh,female,Malaysia,Q833,1979
Charlene Honeywell,female,United States,Q30,1957
Acracia Sarasqueta,female,Panama,Q804,1913
Chai Feldblum,female,United States,Q30,1959
Erenice Guerra,female,Brazil,Q155,1959
Ephrat Livni,female,United States,Q30,1972
Adela Asúa Batarrita,female,Spain,Q29,1948
Adela Reta,female,Uruguay,Q77,1921
Aurora Alonso de Rocha,female,Argentina,Q414,1937
Aurora Jiménez de Palacios,female,Mexico,Q96,1925
Aura Celeste Fernández,female,Dominican Republic,Q786,1958
Agne Berenice Contreras,female,Dominican Republic,Q786,1968
Aída Kemelmajer,female,Argentina,Q414,1945
Maryam Behrouzi,female,Iran,Q794,1945
Hortense Gabel,female,United States,Q30,1912
Vera Keur,female,Kingdom of the Netherlands,Q29999,1953
Ingeborg Moen Borgerud,female,Norway,Q20,1949
Harriet E. Derman,female,United States,Q30,1943
Harriet McBryde Johnson,female,United States,Q30,1957
Myriam Bregman,female,Argentina,Q414,1972
Hayriye Ayşe Nermin Neftçi,female,Turkey,Q43,1924
Mónica Calcutta Stormenzan,female,Chile,Q298,1949
Mónica Nágel,female,Costa Rica,Q800,1960
Mónica Saravia Soriano,female,Peru,Q419,2000
Nazire Karakuş,female,Turkey,Q43,1947
Irma Sofia Marienhoff,female,Argentina,Q414,1926
Alejandra Castro,female,Costa Rica,Q800,1974
Alejandra Gils Carbó,female,Argentina,Q414,1958
Susana Díaz,female,Spain,Q29,1971
Susel Paredes,female,Peru,Q419,1963
Natalia Gambaro,female,Argentina,Q414,1977
Natalia Pastorutti,female,Argentina,Q414,1982
Nelly Minyersky,female,Argentina,Q414,1929
Alexandra Moreno Piraquive,female,Colombia,Q739,1969
Alicia Terada,female,Argentina,Q414,1956
Amelia Herrera,female,Chile,Q298,1950
Nuria Piera,female,Dominican Republic,Q786,1960
Jimena Bronfman,female,Chile,Q298,2000
Olga Feliú,female,Chile,Q298,1932
Olga Inés Brizuela y Doria,female,Argentina,Q414,1971
Beatriz Alva Hart,female,Peru,Q419,1965
Ana María Solórzano,female,Peru,Q419,1977
Rebeca Grynspan,female,Costa Rica,Q800,1955
Jone Goirizelaia,female,Spain,Q29,1956
Angelina María Esther Abbona,female,Argentina,Q414,1951
Ana Elba Gritti,female,Argentina,Q414,1945
Ana Eugenia Ugalde Arias,female,Chile,Q298,1919
Ana Jara,female,Peru,Q419,1968
Ana Lía Piñeyrúa,female,Uruguay,Q77,1954
Ana María Ruiz-Tagle,female,Spain,Q29,1944
Paloma Adrados,female,Spain,Q29,1956
Pamela Pereira,female,Chile,Q298,1901
Blanca Ibáñez Piña,female,Venezuela,Q717,1947
Hattie Elam Briscoe,female,United States,Q30,1916
Şirin Cemgil,female,Turkey,Q43,1945
Lía Fabiola Bianco,female,Argentina,Q414,1966
Herdis Thorgeirsdottir,female,Iceland,Q189,1954
Irene Patricia Murphy Keeley,female,United States,Q30,1944
Inés Mónica Weinberg de Roca,female,Argentina,Q414,1948
Haydee Yorac,female,Philippines,Q928,1941
Irene Moss,female,Australia,Q408,1948
Heather Heidelbaugh,female,United States,Q30,1958
Heather Mac Donald,female,United States,Q30,1956
Josefina Carabias,female,Spain,Q29,1908
Patricia Chotzen,female,Chile,Q298,1968
Patricia Pérez Goldberg,female,Chile,Q298,1974
Irene C. Berger,female,United States,Q30,1954
Irene Cortes,female,Philippines,Q928,1921
Heather Rabbatts,female,United Kingdom,Q145,1955
Heather Terrell,female,United States,Q30,1968
Antonia Jiménez Trava,female,Mexico,Q96,1917
Irma Elsa Gonzalez,female,United States,Q30,1948
Irma Lerma Rangel,female,United States,Q30,1931
Irma S. Raker,female,United States,Q30,1938
Aysel Çelikel,female,Turkey,Q43,1933
Pilar Coll,female,Spain,Q29,1929
Helen W. Gillmor,female,United States,Q30,1942
Helen W. Nies,female,United States,Q30,1925
Helena Normanton,female,United Kingdom,Q145,1882
Helene White,female,United States,Q30,1954
Purificación Carpinteyro Calderón,female,Mexico,Q96,1961
Carlin Ross,female,United States,Q30,1973
Helen E. Hoens,female,United States,Q30,1954
Isobel Redmond,female,Australia,Q408,1953
Teresa Laos Cáceres,female,Peru,Q419,1901
Samantha Sacramento,female,Gibraltar,Q1410,2000
Amrit Singh,female,India,Q668,1969
Amy Trask,female,United States,Q30,1961
Amy Welborn,female,United States,Q30,1960
Ana Galarza,female,Ecuador,Q736,1988
Ana Hernandez,female,United States,Q30,1978
Ana Irene Delgado,female,Panama,Q804,1982
Ana María Yabar Sterling,female,Spain,Q29,1948
Amy J. St. Eve,female,United States,Q30,1965
Amy Rice,female,United States,Q30,1966
Amy Totenberg,female,United States,Q30,1950
Andrea Cabral,female,United States,Q30,1959
Maureen McTeer,female,Canada,Q16,1952
Ángeles Amador Millán,female,Spain,Q29,1949
Bruna Bianco,female,Brazil,Q155,1940
Andree Layton Roaf,female,United States,Q30,1941
Analisa Torres,female,United States,Q30,1959
Capricia Marshall,female,United States,Q30,1964
